id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,reviews_per_month,price
6.86783E+17,8/5/22,0,within an hour,100%,100%,,4,t,f,Jacarepagu,-22.97138,-43.38238,Private room,2,1 shared bath,,2,0.3,410
30799390,4/23/18,0,within an hour,100%,100%,,4,t,t,Copacabana,-22.97831,-43.19015,Private room,2,1 shared bath,,1,2.39,115
44625877,8/8/20,0,N/A,N/A,N/A,f,1,t,t,Recreio dos Bandeirantes,-23.02764,-43.47072,Entire home/apt,5,1 bath,1,1,0.06,149
9493577,11/16/15,1,within an hour,100%,100%,t,5,t,t,Copacabana,-22.9772,-43.18984,Entire home/apt,7,1 bath,2,7,3.76,477
6.53692E+17,1/21/16,0,within an hour,100%,83%,f,6,t,t,Copacabana,-22.9683537,-43.1823213,Entire home/apt,3,1 bath,1,1,2.79,167
5220801,10/6/13,1,within an hour,97%,45%,f,118,t,t,Copacabana,-22.97186,-43.18894,Entire home/apt,2,1 bath,1,1,0.01,239
4447241,10/16/14,1,within a few hours,100%,0%,f,1,t,t,Copacabana,-22.977,-43.19057,Entire home/apt,6,2.5 baths,3,3,0.02,500
53517615,8/19/15,0,N/A,N/A,N/A,f,3,t,t,Botafogo,-22.94847,-43.19063,Entire home/apt,4,2 baths,2,2,,680
46026721,2/19/14,1,within an hour,100%,70%,f,4,t,t,Copacabana,-22.98478,-43.19074,Entire home/apt,2,1 bath,,3,1.82,211
5.77586E+17,10/7/15,0,within an hour,100%,100%,f,3,t,t,Ipanema,-22.98475,-43.20739,Entire home/apt,6,1.5 baths,2,2,0.2,1200
5.78832E+17,3/9/22,0,N/A,N/A,0%,f,1,t,t,Leblon,-22.985348,-43.224689,Entire home/apt,6,3 baths,3,3,,6000
27136090,10/20/13,0,within a day,50%,25%,,10,t,t,Copacabana,-22.97033,-43.18695,Entire home/apt,4,2.5 baths,2,3,0.15,280
45544327,12/15/13,0,within a few hours,91%,99%,f,17,t,t,Copacabana,-22.983212,-43.191345,Entire home/apt,3,1 bath,1,2,2.61,135
5.95449E+17,9/27/16,0,within a day,100%,100%,f,4,t,t,Copacabana,-22.96905,-43.18511,Entire home/apt,2,1 bath,1,1,0.35,160
730997,10/8/12,1,within an hour,100%,99%,,11,t,t,Copacabana,-22.9803,-43.19357,Entire home/apt,12,0 baths,5,6,1.11,1469
8.07448E+17,1/14/20,0,N/A,N/A,80%,,3,t,f,Guaratiba,-22.97974877,-43.58319987,Private room,2,1 shared bath,,2,0.22,150
50705211,7/1/15,1,within a day,100%,100%,f,2,t,t,Recreio dos Bandeirantes,-23.02955,-43.47721,Entire home/apt,4,1 bath,1,1,0.29,400
19490473,12/10/14,0,within an hour,100%,97%,f,4,t,t,Santa Teresa,-22.91988,-43.18557,Entire home/apt,15,4 baths,6,9,1.77,1104
9886094,10/16/14,1,within an hour,100%,100%,t,2,t,t,Copacabana,-22.973003,-43.186829,Entire home/apt,4,1 bath,1,2,4.03,291
39381396,12/8/14,1,N/A,N/A,N/A,f,1,t,t,So Cristovo,-22.89149,-43.21928,Entire home/apt,4,1 bath,1,2,,450
7.35402E+17,2/25/18,0,N/A,N/A,100%,,4,t,t,Flamengo,-22.9346386,-43.175946,Entire home/apt,8,2.5 baths,3,5,0.24,1400
5.88373E+17,3/11/21,1,within a few hours,98%,65%,f,84,t,t,Flamengo,-22.93913,-43.1712,Entire home/apt,6,3 baths,3,7,0.4,1200
6.05746E+17,5/4/16,0,within a day,80%,N/A,,2,t,f,Ipanema,-22.98266204,-43.21296705,Entire home/apt,5,2 baths,2,3,,614
37080644,12/1/17,1,within an hour,99%,93%,f,44,t,t,Copacabana,-22.97652,-43.18762,Entire home/apt,4,1.5 baths,,2,1.58,241
7.81351E+17,7/15/22,0,within a day,100%,100%,f,2,t,t,Copacabana,-22.9789159,-43.1915328,Entire home/apt,6,2 baths,2,5,,1200
7.66133E+17,12/28/13,1,within a day,100%,23%,f,2,t,t,Copacabana,-22.96994,-43.18863,Entire home/apt,3,1 bath,,1,,269
46797272,7/10/16,1,within a few hours,100%,36%,f,5,t,f,Copacabana,-22.97478,-43.19025,Entire home/apt,4,2 baths,1,3,,324
2433205,12/28/13,1,within a day,100%,23%,f,2,t,t,Copacabana,-22.97079,-43.18791,Entire home/apt,3,1 bath,,2,0.05,215
47736775,1/15/21,0,within an hour,100%,99%,f,1,t,t,Copacabana,-22.96868,-43.18473,Entire home/apt,4,1 bath,,2,6.61,147
28640028,9/10/13,0,within an hour,100%,94%,f,1,t,t,Copacabana,-22.97435,-43.18925,Entire home/apt,2,1 bath,1,1,0.66,193
13541809,6/15/16,0,N/A,N/A,N/A,f,1,t,f,Botafogo,-22.95227,-43.18316,Entire home/apt,4,1 bath,1,2,0.01,1195
7.49036E+17,5/12/16,1,within an hour,98%,100%,f,40,t,t,Botafogo,-22.9494664,-43.1822391,Entire home/apt,2,1 bath,,1,3.21,219
5.54278E+17,9/24/14,0,within a day,73%,66%,,4,t,f,Botafogo,-22.9596,-43.17714,Entire home/apt,4,1 bath,1,1,0.55,240
7.00062E+17,10/7/20,1,N/A,N/A,N/A,f,521,t,t,Copacabana,-22.97214,-43.18713,Entire home/apt,2,1 bath,1,1,1.81,251
44555579,9/16/16,0,within a day,90%,96%,f,3,t,t,Copacabana,-22.9828,-43.19491,Entire home/apt,4,1 bath,1,3,1.21,419
10910459,12/2/15,1,N/A,N/A,N/A,f,1,t,t,Barra da Tijuca,-23.00902,-43.42368,Entire home/apt,6,2.5 baths,3,4,,4781
6.66569E+17,1/9/18,0,within an hour,96%,100%,,20,t,t,Portuguesa,-22.80501,-43.2108,Private room,1,1 private bath,,1,1,152
7.16049E+17,12/7/13,1,within an hour,100%,100%,t,14,t,t,Ipanema,-22.98360108,-43.19515472,Entire home/apt,2,1 bath,1,1,1.41,218
11814741,2/25/16,1,a few days or more,0%,N/A,f,3,t,f,Recreio dos Bandeirantes,-23.02615,-43.45993,Entire home/apt,10,5 baths,3,5,,2872
6.71859E+17,1/26/18,0,within a day,81%,91%,f,1,t,t,Tijuca,-22.91582,-43.21321,Entire home/apt,4,1 bath,1,3,2.25,100
52714478,10/10/21,0,N/A,N/A,N/A,f,1,t,t,Bento Ribeiro,-22.86477,-43.3625,Shared room,1,1 shared bath,,1,,60
8.89017E+17,10/13/21,0,within a day,80%,40%,f,2,t,f,Ipanema,-22.98365345,-43.21267625,Entire home/apt,3,1 bath,1,3,,350
7.60109E+17,5/15/21,0,within an hour,100%,N/A,f,1,t,t,So Conrado,-22.99816797,-43.25661141,Entire home/apt,2,1 bath,1,1,,850
9.18346E+17,11/28/19,0,within an hour,100%,97%,f,4,t,f,Botafogo,-22.94493,-43.1852,Entire home/apt,5,1 bath,2,3,,199
13550793,6/16/16,0,N/A,N/A,N/A,f,1,t,f,Jacarepagu,-22.96983,-43.39699,Entire home/apt,4,2 baths,2,2,,957
48489080,2/9/18,0,within an hour,100%,92%,f,33,t,t,Botafogo,-22.94558,-43.18361,Entire home/apt,2,1 bath,,1,0.8,100
45638058,9/2/15,1,within an hour,100%,96%,f,4,t,t,Leblon,-22.98515,-43.22783,Entire home/apt,4,1 bath,1,1,0.95,423
14154493,7/23/16,0,N/A,N/A,N/A,,2,t,f,Laranjeiras,-22.92904,-43.18937,Private room,2,1 bath,,1,,191
52818797,3/29/12,1,within a few hours,100%,100%,t,17,t,t,So Conrado,-22.99739,-43.27499,Entire home/apt,16,3.5 baths,3,15,1.35,4713
37779005,6/10/17,1,within a few hours,100%,89%,f,3,t,f,Jacarepagu,-22.96536,-43.31902,Entire home/apt,10,3 baths,1,8,0.18,600
14320663,8/2/16,1,within an hour,100%,100%,t,2,t,t,Copacabana,-22.96813,-43.17994,Entire home/apt,8,2.5 baths,3,7,2.55,591
47178011,12/21/20,1,within an hour,100%,100%,,3,t,t,Barra da Tijuca,-23.00418,-43.3237,Private room,3,1 shared bath,,1,0.13,190
12971023,5/10/16,0,N/A,N/A,N/A,,1,t,f,Copacabana,-22.97343,-43.18966,Private room,2,1 bath,,1,,741
6.84572E+17,10/24/17,0,N/A,N/A,N/A,f,1,t,t,Jacarepagu,-22.97001952,-43.39360663,Entire home/apt,10,2 baths,3,3,0.29,2000
47567066,1/10/21,0,N/A,N/A,0%,,1,t,f,Campo Grande,-22.8968,-43.57482,Private room,1,1 shared bath,,1,0.17,87
22970072,1/27/18,0,within an hour,100%,100%,f,8,t,f,Vila Isabel,-22.91928,-43.24712,Shared room,16,6 shared baths,,14,0.13,70
46637299,4/10/13,0,within an hour,100%,29%,,6,t,t,Lagoa,-22.97219,-43.20466,Private room,2,2 shared baths,,2,0.3,464
6.7906E+17,7/25/22,1,within an hour,100%,99%,f,8,t,t,Copacabana,-22.98543,-43.19057,Entire home/apt,3,1 bath,1,1,0.81,229
22589778,2/21/16,0,N/A,N/A,100%,f,11,t,t,Copacabana,-22.96811,-43.18015,Entire home/apt,5,2 baths,2,4,,1000
42041544,2/3/16,0,within an hour,100%,67%,f,1,t,f,Leme,-22.96307,-43.16949,Entire home/apt,4,2 baths,2,3,0.32,714
6.89171E+17,9/8/16,1,within an hour,100%,100%,t,1,t,t,Lagoa,-22.96069418,-43.20280965,Entire home/apt,4,1.5 baths,1,2,2.64,300
53668213,7/18/16,0,N/A,N/A,100%,f,2,t,t,Copacabana,-22.97744,-43.18968,Entire home/apt,4,1 bath,1,2,0.51,1000
53768330,4/15/14,1,within a day,83%,10%,f,111,t,t,Itanhang,-22.98336,-43.30419,Entire home/apt,8,4.5 baths,3,1,,3500
38722918,7/12/12,1,within a few hours,85%,61%,,115,t,t,Ipanema,-22.98534,-43.21013,Entire home/apt,4,1 bath,1,2,0.09,245
2758806,3/31/11,1,N/A,N/A,N/A,f,12,t,t,Copacabana,-22.9796,-43.19085,Entire home/apt,3,1 bath,1,1,0.64,135
35913272,6/20/19,0,N/A,N/A,N/A,f,1,t,f,Santa Cruz,-22.93925,-43.69332,Shared room,2,1 shared bath,,2,,5000
12207795,4/3/16,1,within a day,70%,75%,,3,t,t,Engenho de Dentro,-22.89447,-43.28781,Private room,2,1 private bath,,1,0.12,349
5.64355E+17,7/21/15,1,within an hour,100%,94%,f,9,t,t,Jacarepagu,-22.97169,-43.35733,Entire home/apt,2,1 bath,1,1,0.25,400
7.71908E+17,5/7/22,1,within an hour,100%,100%,t,1,t,t,Centro,-22.90874,-43.17539,Entire home/apt,2,1 bath,1,2,5.17,193
3144486,10/5/13,1,within an hour,100%,98%,,5,t,t,Itanhang,-22.98183,-43.30504,Private room,2,1 shared bath,,1,0.39,210
8.10155E+17,2/27/21,0,N/A,N/A,100%,f,1,t,t,Centro,-22.9126362,-43.1871958,Entire home/apt,3,1 bath,2,2,0.24,282
8.24688E+17,10/28/14,1,N/A,N/A,100%,f,2,t,f,Jacarepagu,-22.9676116,-43.393666,Entire home/apt,5,2 baths,2,4,0.24,450
50263020,2/9/18,0,within an hour,100%,92%,f,33,t,t,Botafogo,-22.94602,-43.18326,Entire home/apt,2,1 bath,1,1,0.99,140
2080491,12/14/13,0,within an hour,100%,86%,t,2,t,t,Copacabana,-22.96627,-43.18667,Entire home/apt,4,2 baths,2,4,0.42,299
8.4208E+17,6/3/20,0,N/A,N/A,N/A,,1,f,t,Recreio dos Bandeirantes,-23.00543892,-43.48137065,Private room,2,1 private bath,,1,,299
5.88407E+17,3/11/21,1,within a few hours,98%,65%,f,84,t,t,Ipanema,-22.9862,-43.19531,Entire home/apt,6,3 baths,3,3,,4000
8643822,12/26/11,1,within a few hours,100%,50%,f,2,t,t,Ipanema,-22.98182,-43.20279,Entire home/apt,3,2.5 baths,2,2,0.13,717
89862,3/31/11,1,within a few hours,85%,96%,t,6,t,t,Copacabana,-22.97607,-43.18926,Entire home/apt,4,1 bath,1,2,0.43,25000
13829921,5/18/16,0,N/A,N/A,N/A,f,1,t,f,Jacarepagu,-22.95997,-43.38375,Entire home/apt,6,1 bath,3,1,,1433
47004212,3/23/16,0,within a day,90%,82%,t,2,t,t,Botafogo,-22.95456,-43.17995,Entire home/apt,4,1 bath,1,1,0.15,149
37022326,4/21/18,0,N/A,N/A,N/A,,4,t,t,Urca,-22.95414,-43.17099,Private room,4,2 baths,,3,,3000
21736858,8/24/16,1,within an hour,99%,67%,f,593,t,t,Flamengo,-22.93257,-43.17644,Entire home/apt,4,2 baths,2,2,,305
8.30126E+17,2/19/23,0,within an hour,100%,100%,f,1,t,f,Leme,-22.9632949,-43.1718782,Entire home/apt,2,1 bath,1,1,4.44,184
17602004,2/18/17,0,within an hour,100%,100%,f,2,t,t,Recreio dos Bandeirantes,-23.02039,-43.50261,Entire home/apt,2,1 bath,1,1,0.24,1500
10597753,5/10/15,0,within a day,73%,98%,f,1,t,t,Copacabana,-22.97908,-43.19007,Entire home/apt,4,1 bath,1,2,1.55,70
42914832,7/24/17,1,within an hour,100%,97%,t,3,t,f,Barra da Tijuca,-23.00528,-43.34222,Entire home/apt,2,1 bath,1,2,1.24,190
2107635,11/21/12,1,N/A,N/A,100%,f,2,t,t,Flamengo,-22.92681,-43.17322,Entire home/apt,2,1.5 baths,,1,0.09,306
16553680,12/27/16,1,within a day,100%,92%,f,3,t,f,Ipanema,-22.98567,-43.20721,Entire home/apt,4,2 baths,2,3,0.4,556
47329204,10/7/20,1,N/A,N/A,N/A,f,521,t,t,Copacabana,-22.97883,-43.18958,Entire home/apt,2,1 bath,,2,1.31,173
8.711E+17,8/29/22,0,within a few hours,75%,50%,,6,t,t,Santa Teresa,-22.9216756,-43.1859931,Shared room,6,1 shared bath,,6,,65
8.71091E+17,8/29/22,0,within a few hours,75%,50%,,6,t,t,Santa Teresa,-22.92084008,-43.1870794,Private room,4,1 bath,1,1,,205
4614791,11/18/14,1,within an hour,100%,98%,,2,t,t,Copacabana,-22.96538,-43.18562,Private room,2,1 private bath,,2,1.5,150
1273525,12/27/12,1,within a few hours,90%,92%,f,18,t,t,Barra da Tijuca,-23.00133,-43.3232,Private room,5,1.5 shared baths,,5,0.17,120
7.13796E+17,1/24/19,1,a few days or more,0%,85%,,8,t,t,Copacabana,-22.9651,-43.17995,Entire home/apt,4,1 bath,1,2,0.24,310
9878360,12/8/15,0,N/A,N/A,N/A,f,5,t,f,Barra da Tijuca,-23.00934,-43.43636,Entire home/apt,12,6.5 baths,5,7,,3129
12759291,4/6/15,0,within an hour,100%,98%,f,10,t,t,Barra da Tijuca,-23.01148,-43.32488,Entire home/apt,8,3.5 baths,4,4,,3500
6.55286E+17,10/7/20,1,N/A,N/A,N/A,f,521,t,t,Copacabana,-22.97964,-43.18992,Entire home/apt,2,1 bath,1,1,1.49,202
6.90618E+17,12/15/13,0,within a few hours,67%,69%,f,6,t,t,Botafogo,-22.94444,-43.18411,Entire home/apt,2,1 bath,1,1,0.5,150
8.07227E+17,10/25/19,0,within a day,67%,69%,f,1,t,t,Centro,-22.91179314,-43.18919961,Entire home/apt,4,1 bath,1,2,1.18,179
8.12142E+17,7/10/22,1,within an hour,100%,60%,f,68,t,t,Ipanema,-22.98455068,-43.21079569,Entire home/apt,3,2 baths,2,2,,1053
53185527,11/1/21,0,within an hour,100%,68%,t,4,t,t,Leme,-22.962463,-43.170143,Entire home/apt,3,1 bath,1,1,1.39,233
7.3821E+17,10/15/22,1,within an hour,90%,100%,f,20,t,t,Gloria,-22.9197826,-43.1790878,Private room,2,1 private bath,1,1,1.86,209
5.75184E+17,5/28/16,0,within a few hours,100%,99%,t,2,t,t,Barra da Tijuca,-23.01225,-43.3204,Entire home/apt,4,1 bath,1,2,1.59,287
30173737,10/25/14,0,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.97306,-43.18705,Entire home/apt,6,3 baths,3,4,,187088
9.20461E+17,1/10/18,0,within an hour,100%,98%,t,8,t,t,Copacabana,-22.97865,-43.18985,Entire home/apt,4,1 bath,1,1,,199
24770622,5/6/12,1,within an hour,100%,92%,,51,t,t,Copacabana,-22.97935,-43.18919,Private room,1,2 baths,1,1,0.19,130
7.86838E+17,2/11/20,0,within a few hours,83%,84%,f,5,t,t,Barra da Tijuca,-23.00780755,-43.33122366,Entire home/apt,4,2 baths,2,3,,2500
6.67924E+17,10/6/21,0,within an hour,97%,92%,t,15,t,t,Ipanema,-22.98436,-43.20514,Shared room,7,1.5 shared baths,,7,1.17,69
5.6295E+17,3/9/17,0,within a day,100%,62%,t,1,t,t,Leblon,-22.98331,-43.21569,Entire home/apt,4,2 baths,2,2,0.73,800
28811999,2/20/12,1,within a few hours,100%,96%,t,1,t,t,Leblon,-22.98538,-43.22995,Entire home/apt,4,2 baths,2,3,2.34,307
8.52927E+17,3/11/21,1,within a few hours,98%,65%,f,84,t,t,Ipanema,-22.9829046,-43.2005301,Entire home/apt,4,2 baths,2,2,0.32,349
53404265,6/26/14,0,within an hour,100%,100%,t,1,t,t,Copacabana,-22.978807,-43.190331,Entire home/apt,4,1 bath,1,2,1.49,293
5931982,3/28/14,1,within an hour,100%,79%,f,17,t,t,Ipanema,-22.98441,-43.19441,Private room,5,3 baths,,6,0.58,234
6.97821E+17,8/20/22,0,N/A,N/A,67%,f,1,t,f,Jacarepagu,-22.97223,-43.40965,Entire home/apt,6,1 bath,2,3,,2508
6.87807E+17,7/28/22,0,N/A,N/A,100%,f,1,t,t,Recreio dos Bandeirantes,-23.00322,-43.44895,Entire home/apt,6,1 bath,2,3,,1350
41776365,1/22/20,1,N/A,N/A,N/A,f,2,t,f,Portuguesa,-22.8016,-43.21072,Shared room,4,2.5 shared baths,,4,,109
47068029,6/11/18,0,N/A,N/A,N/A,f,1,t,t,Catete,-22.92314,-43.17789,Entire home/apt,5,1 bath,2,4,,307
13342024,4/9/11,1,within a few hours,100%,73%,f,15,t,t,Botafogo,-22.94169,-43.18703,Private room,1,1 shared bath,,1,0.07,150
9.07058E+17,4/2/19,0,within an hour,100%,100%,f,5,t,t,Ipanema,-22.9850437,-43.2138058,Entire home/apt,4,2 baths,2,2,1,734
8.04061E+17,12/8/22,0,within a day,55%,76%,f,10,f,t,Leme,-22.96369262,-43.16947979,Entire home/apt,4,1 bath,1,2,0.22,290
9.15343E+17,1/30/20,0,N/A,N/A,N/A,f,5,t,t,Ipanema,-22.98201,-43.19898,Entire home/apt,6,2 baths,3,4,,1599
2989390,5/7/14,1,within an hour,100%,98%,,2,t,t,Copacabana,-22.97531,-43.19391,Private room,2,2 shared baths,,1,0.91,157
2729597,8/7/13,0,within an hour,100%,68%,f,24,t,t,Copacabana,-22.98208,-43.19404,Entire home/apt,3,1 bath,,2,0.11,165
6.04351E+17,4/2/13,1,within an hour,100%,98%,t,63,t,t,Copacabana,-22.98237,-43.19602,Entire home/apt,2,1 bath,1,1,2.09,201
3392166,6/3/13,1,within a day,100%,38%,,1,t,t,Copacabana,-22.96748,-43.18136,Private room,3,1 shared bath,,2,0.2,191
51694679,7/23/21,0,N/A,N/A,N/A,,2,t,t,Barra da Tijuca,-22.99968,-43.3167,Private room,2,1 private bath,,1,,650
4178518,5/1/13,1,within an hour,100%,81%,t,9,t,t,Ipanema,-22.98194,-43.2052,Entire home/apt,4,1 bath,2,3,0.78,264
8.49533E+17,1/29/22,0,within an hour,100%,100%,f,23,f,t,Leme,-22.96337,-43.17131,Entire home/apt,3,1 bath,1,1,,171
5.64759E+17,7/27/21,1,within an hour,100%,79%,,10,t,t,Copacabana,-22.96017,-43.17419,Private room,3,1 shared bath,1,2,1.72,128
13548328,6/15/16,1,within an hour,100%,95%,t,3,t,f,Botafogo,-22.95301,-43.18393,Entire home/apt,5,1 bath,1,3,0.37,84
30926992,7/23/16,0,within a day,100%,67%,f,5,t,t,Recreio dos Bandeirantes,-23.02864,-43.47244,Entire home/apt,4,1 bath,1,1,,300
14204074,7/23/16,0,N/A,N/A,N/A,,2,t,f,Laranjeiras,-22.93028,-43.19041,Private room,2,1 bath,,1,,191
8.71068E+17,6/2/19,0,within an hour,90%,100%,f,4,t,t,Copacabana,-22.9634036,-43.1747583,Entire home/apt,2,1 bath,1,1,,143
7.45427E+17,12/20/21,0,a few days or more,0%,88%,f,1,t,t,Flamengo,-22.93862,-43.17853,Entire home/apt,4,1 bath,1,1,0.4,260
53212382,1/11/18,0,N/A,N/A,100%,f,2,t,f,Jardim Bot¢nico,-22.96216,-43.21789,Entire home/apt,2,1.5 baths,1,1,,500
13564921,6/1/16,0,N/A,N/A,0%,f,2,t,f,Gardnia Azul,-22.9582,-43.34941,Entire home/apt,5,1 bath,2,4,,399
4578018,10/5/12,1,N/A,N/A,N/A,f,4,t,t,Copacabana,-22.97062,-43.19141,Entire home/apt,4,1 bath,1,3,,464
31237121,3/23/16,0,within an hour,100%,90%,t,2,t,t,Leblon,-22.98138715,-43.21847926,Entire home/apt,6,1.5 baths,2,2,,773
8.0439E+17,1/14/23,0,within an hour,100%,50%,f,4,t,t,Copacabana,-22.9852464,-43.1916222,Entire home/apt,6,2 baths,3,3,0.24,1286
8.1039E+17,8/21/20,0,within a few hours,100%,83%,,22,t,t,Tijuca,-22.92502707,-43.23132763,Private room,2,1 private bath,,2,,350
52192565,10/27/17,0,N/A,N/A,N/A,f,1,t,f,So Conrado,-22.99709,-43.2578,Private room,3,1 private bath,1,1,,875
13075400,4/18/16,1,within a few hours,100%,86%,t,2,t,t,Barra da Tijuca,-23.00619,-43.35006,Entire home/apt,5,2 baths,2,3,0.45,350
6.43592E+17,5/9/22,1,within an hour,100%,100%,,2,t,t,Tijuca,-22.92237,-43.21813,Private room,1,1 shared bath,,1,2.31,86
47765912,9/17/18,0,within an hour,100%,70%,t,1,t,t,Leme,-22.96469,-43.17168,Entire home/apt,6,3 baths,4,4,1,1164
9.18748E+17,6/14/23,1,within an hour,100%,N/A,f,3,t,t,Ipanema,-22.98376512,-43.20436936,Entire home/apt,5,2 baths,2,3,,531
6.6074E+17,11/15/15,1,within a day,100%,100%,f,1,t,t,Leme,-22.96468823,-43.1715407,Entire home/apt,4,1.5 baths,1,2,0.24,1000
13886319,5/1/13,1,within an hour,100%,81%,t,9,t,t,Ipanema,-22.98161,-43.2033,Entire home/apt,4,1 bath,1,3,0.18,285
8.81069E+17,3/21/12,1,within a few hours,97%,87%,f,384,t,t,So Conrado,-22.99642858,-43.25828834,Entire home/apt,8,2.5 baths,4,6,,540
8.10991E+17,3/11/19,0,N/A,N/A,0%,,1,t,t,Copacabana,-22.9629178,-43.1777436,Private room,2,1 private bath,,1,,599
16993720,10/19/14,1,within an hour,100%,100%,t,54,t,t,Copacabana,-22.98414,-43.19104,Entire home/apt,5,1.5 baths,2,4,,871
39151748,10/19/14,1,within an hour,100%,100%,t,54,t,t,Copacabana,-22.98489,-43.19302,Entire home/apt,3,1 bath,1,1,,1100
6.60739E+17,6/29/22,1,within an hour,100%,94%,f,1,t,t,Leme,-22.96236461,-43.17006089,Entire home/apt,5,1 bath,2,3,2.51,276
9.14029E+17,11/16/16,1,within a few hours,100%,100%,f,3,t,t,Copacabana,-22.9812742,-43.1919489,Private room,1,1.5 shared baths,,1,1,111
52531940,1/6/14,1,within an hour,100%,96%,f,17,t,t,Copacabana,-22.98324,-43.194,Entire home/apt,3,1 bath,1,1,1.62,171
45863621,5/26/17,0,within a few hours,100%,100%,f,2,t,f,Guaratiba,-22.94584,-43.57924,Entire home/apt,16,3.5 baths,5,7,0.93,657
604861,12/2/12,1,within an hour,98%,28%,t,85,t,t,Recreio dos Bandeirantes,-23.0165,-43.45943,Entire home/apt,1,1 bath,1,1,,239
7.8836E+17,1/8/20,0,within an hour,100%,100%,t,8,t,f,Barra da Tijuca,-23.01008637,-43.35527888,Entire home/apt,4,2 baths,2,3,0.68,1200
980670,3/7/13,1,within an hour,100%,99%,f,6,t,t,Copacabana,-22.98009,-43.18994,Entire home/apt,2,1 bath,1,2,1.54,215
5115495,1/20/15,1,within a day,100%,100%,f,1,t,t,Botafogo,-22.94542,-43.18339,Entire home/apt,5,4 baths,3,5,1.29,521
12026001,7/15/11,1,within a few hours,95%,89%,f,113,t,t,Leblon,-22.98414,-43.22913,Entire home/apt,2,1 bath,1,1,0.04,343
7.05199E+17,2/20/12,0,within a day,50%,67%,f,2,t,f,Ipanema,-22.98362754,-43.19513834,Entire home/apt,4,1 bath,1,1,0.31,350
5.38343E+17,5/12/21,0,N/A,N/A,N/A,f,1,f,t,Leblon,-22.98394,-43.22735,Entire home/apt,4,2 baths,2,2,,3000
6.23007E+17,3/7/22,0,within an hour,100%,100%,t,1,t,f,Copacabana,-22.967697,-43.191135,Entire home/apt,4,1 bath,1,1,2.71,240
16895335,12/2/16,1,within an hour,100%,100%,f,1,t,t,Ipanema,-22.98404,-43.21439,Entire home/apt,4,1 bath,1,3,2.35,307
12722802,2/22/16,1,within a few hours,100%,91%,t,2,t,t,Jardim Bot¢nico,-22.96322,-43.22816,Entire home/apt,1,1.5 baths,1,1,0.56,80
7.82696E+17,5/22/12,1,within an hour,100%,95%,t,54,t,t,Ipanema,-22.98464,-43.19988,Entire home/apt,6,2 baths,3,4,1.73,1755
7.35676E+17,3/23/16,0,within an hour,100%,90%,t,2,t,t,Leblon,-22.98203,-43.218205,Entire home/apt,6,1 bath,2,3,2.88,376
7.94887E+17,1/29/22,0,within an hour,100%,100%,f,23,f,t,Leme,-22.96504556,-43.17126745,Entire home/apt,2,1 bath,1,1,0.47,270
6.55005E+17,3/11/21,1,within a few hours,98%,65%,f,84,t,t,Ipanema,-22.983702,-43.1994173,Entire home/apt,4,3 baths,2,2,1.28,317
7.09604E+17,11/8/18,1,within a few hours,100%,96%,t,15,t,t,Ipanema,-22.9847876,-43.1994946,Entire home/apt,6,1 bath,3,4,,641
53217951,4/28/16,1,within an hour,100%,96%,t,22,t,t,Ipanema,-22.985842,-43.197521,Entire home/apt,2,1.5 baths,1,1,1.73,500
7.63779E+17,11/19/22,0,within an hour,100%,100%,t,1,t,t,Ipanema,-22.98571,-43.20025,Entire home/apt,3,1 bath,1,1,1.17,240
8.38451E+17,6/28/20,1,within a few hours,100%,100%,,2,t,f,Barra da Tijuca,-23.00577017,-43.349551,Private room,2,1 private bath,,1,0.35,250
40275734,4/30/18,0,N/A,N/A,100%,f,1,t,t,Ipanema,-22.98535,-43.21463,Entire home/apt,3,2 baths,1,1,0.17,1200
30363747,8/4/17,1,N/A,N/A,100%,f,1,t,t,Botafogo,-22.94967,-43.18518,Entire home/apt,4,1 bath,1,2,0.42,123
36371719,8/24/16,1,within an hour,99%,67%,f,593,t,t,Ipanema,-22.98591,-43.1983,Entire home/apt,5,2.5 baths,2,3,,589
53967209,12/2/21,0,N/A,N/A,N/A,f,3,t,t,Ipanema,-22.9853,-43.19667,Entire home/apt,6,4.5 baths,3,4,1.74,1386
8.03663E+17,8/25/15,1,within an hour,100%,100%,t,1,t,t,Copacabana,-22.98158951,-43.19442771,Entire home/apt,5,1.5 baths,2,3,2.47,234
6.33247E+17,2/4/13,1,within a few hours,100%,100%,f,1,t,t,Ipanema,-22.982803,-43.21389,Entire home/apt,2,1 bath,1,1,0.71,214
48950982,2/25/21,1,within an hour,100%,100%,t,9,t,t,Copacabana,-22.96354,-43.17665,Entire home/apt,6,2 baths,2,3,1.42,377
48953039,2/25/21,1,within an hour,100%,100%,t,9,t,t,Copacabana,-22.96308,-43.17834,Entire home/apt,6,2 baths,2,2,3.02,367
8.52039E+17,3/28/15,1,within an hour,99%,100%,f,60,t,t,Ipanema,-22.98700685,-43.19892826,Entire home/apt,5,4 baths,3,3,,3204
23162054,2/7/18,0,N/A,N/A,100%,f,2,t,f,Botafogo,-22.95379,-43.1831,Entire home/apt,6,1 bath,1,1,,1500
